time	V(n003)
5.054915006779542e-006	1.180651e+000
5.055267180496814e-006	1.197802e+000
5.055605160637217e-006	1.198992e+000
5.056234768416323e-006	1.183295e+000
5.056715624705138e-006	1.152449e+000
5.057129112188974e-006	1.095433e+000
5.057606621016592e-006	9.772130e-001
5.058121310790031e-006	7.863770e-001
5.058506328748519e-006	6.038284e-001
5.058708605277379e-006	4.949569e-001
5.058932809970385e-006	3.692617e-001
5.059162161778763e-006	2.445728e-001
5.059493629021306e-006	8.057187e-002
5.059741860425487e-006	-2.226576e-002
5.059956939498095e-006	-8.891167e-002
5.060178452399866e-006	-1.312290e-001
5.060486096806344e-006	-1.522382e-001
5.060790170739044e-006	-1.448227e-001
5.060815328854218e-006	-1.425930e-001
5.060865645081097e-006	-1.362938e-001
5.060966277534856e-006	-1.219914e-001
5.061167542445844e-006	-8.954860e-002
5.061398735246858e-006	-4.919491e-002
5.061601972305985e-006	-1.278446e-002
5.061707663810144e-006	5.782522e-003
5.061830498382519e-006	2.656767e-002
5.061927945439887e-006	4.239767e-002
5.062025988659263e-006	5.756833e-002
5.062174932825292e-006	7.944115e-002
5.062323044820183e-006	9.972974e-002
5.062619268809965e-006	1.362233e-001
5.063211716786059e-006	1.998445e-001
5.063963237291608e-006	2.670561e-001
5.064813724829642e-006	3.254071e-001
5.065285343237164e-006	3.429463e-001
5.065681411141332e-006	3.377472e-001
5.066180857396518e-006	2.996235e-001
5.066706812942995e-006	2.277658e-001
5.067013274885623e-006	1.722668e-001
5.067211293497548e-006	1.323208e-001
5.067458783879902e-006	8.281998e-002
5.067698397507453e-006	3.871672e-002
5.067935739334201e-006	1.487531e-003
5.068174394447234e-006	-2.752700e-002
5.068420351420772e-006	-4.655611e-002
5.068796190055291e-006	-5.852534e-002
5.069110726438342e-006	-5.776383e-002
5.069140335701300e-006	-5.697307e-002
5.069199554223747e-006	-5.459441e-002
5.069317991268640e-006	-4.888463e-002
5.069554865361897e-006	-3.561840e-002
5.069598062176078e-006	-3.289691e-002
5.069684455804441e-006	-2.693645e-002
5.069857243064635e-006	-1.439376e-002
5.070115094159278e-006	5.130258e-003
5.070251575350210e-006	1.570448e-002
5.070321567480357e-006	2.116092e-002
5.070374991179849e-006	2.531201e-002
5.070414374461207e-006	2.836043e-002
5.070449651610465e-006	3.108096e-002
5.070486568808930e-006	3.391513e-002
5.070560403205859e-006	3.954121e-002
5.070708071999719e-006	5.063308e-002
5.071003409590907e-006	7.220101e-002
5.071594084769815e-006	1.130180e-001
5.072775435127630e-006	1.888027e-001
5.073227391513141e-006	2.130147e-001
5.073662603646834e-006	2.272244e-001
5.074089149421229e-006	2.260406e-001
5.074644732993433e-006	1.979875e-001
5.075159385990735e-006	1.485518e-001
5.075430224616567e-006	1.136178e-001
5.075626138741768e-006	8.555886e-002
5.075852530948832e-006	5.351853e-002
5.076101947908140e-006	2.104151e-002
5.076341579816207e-006	-5.485971e-003
5.076582402230301e-006	-2.593010e-002
5.076835558798926e-006	-3.902102e-002
5.077258112141936e-006	-4.631425e-002
5.077606083942615e-006	-4.326534e-002
5.077641060294291e-006	-4.231019e-002
5.077711013001113e-006	-3.969869e-002
5.077850918411286e-006	-3.366093e-002
5.078130729235103e-006	-2.007180e-002
5.078171966335643e-006	-1.788176e-002
5.078254440540192e-006	-1.320255e-002
5.078419388949290e-006	-3.596882e-003
5.078521721706142e-006	2.498067e-003
5.078602221021689e-006	7.361339e-003
5.078707949034839e-006	1.376929e-002
5.078781285493272e-006	1.820757e-002
5.078856155558281e-006	2.272456e-002
5.078926492044916e-006	2.695233e-002
5.079004280629518e-006	3.160428e-002
5.079159857798721e-006	4.082970e-002
5.079471012137127e-006	5.898681e-002
5.080093320817408e-006	9.376992e-002
5.081337938174502e-006	1.578759e-001
5.081854234555150e-006	1.787720e-001
5.082235301736432e-006	1.857156e-001
5.082666328808105e-006	1.793206e-001
5.083199410213513e-006	1.498023e-001
5.083765944977059e-006	9.866552e-002
5.083994216326798e-006	7.328467e-002
5.084225071168985e-006	4.641607e-002
5.084465010882916e-006	2.039091e-002
5.084703523741685e-006	-1.935988e-003
5.084943522654789e-006	-1.956873e-002
5.085190189661054e-006	-3.119144e-002
5.085586566373757e-006	-3.863513e-002
5.085942340728178e-006	-3.756679e-002
5.085973731566024e-006	-3.697553e-002
5.086036513241715e-006	-3.522719e-002
5.086162076593098e-006	-3.108436e-002
5.086413203295864e-006	-2.154643e-002
5.086458248849957e-006	-1.963337e-002
5.086548339958141e-006	-1.545748e-002
5.086728522174511e-006	-6.680090e-003
5.086970769969251e-006	5.642389e-003
5.087114711924828e-006	1.315766e-002
5.087282462672149e-006	2.199395e-002
5.087478023316217e-006	3.224535e-002
5.087597507526936e-006	3.846800e-002
5.087836475948376e-006	5.080530e-002
5.088314412791256e-006	7.503595e-002
5.089270286473546e-006	1.218953e-001
5.089743803234070e-006	1.425885e-001
5.090187079739850e-006	1.565454e-001
5.090619915194827e-006	1.607915e-001
5.091115878593649e-006	1.498772e-001
5.091647202824789e-006	1.198088e-001
5.092048297385132e-006	8.615736e-002
5.092255255231826e-006	6.577291e-002
5.092482532931958e-006	4.288087e-002
5.092715087601923e-006	2.092004e-002
5.092953346733098e-006	1.319112e-003
5.093195953771723e-006	-1.453873e-002
5.093444496107741e-006	-2.527556e-002
5.093816023593600e-006	-3.232142e-002
5.094165224376474e-006	-3.239275e-002
5.094192543030757e-006	-3.202543e-002
5.094247180339323e-006	-3.085511e-002
5.094356454959925e-006	-2.802531e-002
5.094575004197660e-006	-2.101771e-002
5.094849238617555e-006	-1.078539e-002
5.094891214856012e-006	-9.047495e-003
5.094975167332927e-006	-5.336443e-003
5.095143072286756e-006	2.336763e-003
5.095346911659221e-006	1.195501e-002
5.095712227898286e-006	2.949141e-002
5.095993003904897e-006	4.296917e-002
5.096248009789361e-006	5.513080e-002
5.096509523169757e-006	6.751210e-002
5.096740038967179e-006	7.834645e-002
5.096982486779006e-006	8.960503e-002
5.097467382406129e-006	1.113209e-001
5.097960264575235e-006	1.308126e-001
5.098429881458810e-006	1.436398e-001
5.098893298621093e-006	1.456821e-001
5.099455265663438e-006	1.304078e-001
5.099981282067484e-006	9.983853e-002
5.100275277634958e-006	7.609876e-002
5.100474063074456e-006	5.800060e-002
5.100723494820547e-006	3.537534e-002
5.100966561068232e-006	1.501287e-002
5.101206608067871e-006	-2.160219e-003
5.101447410841425e-006	-1.548679e-002
5.101699967646756e-006	-2.412290e-002
5.102116242952648e-006	-2.902976e-002
5.102466051110782e-006	-2.714387e-002
5.102496045995830e-006	-2.660957e-002
5.102556035762457e-006	-2.513294e-002
5.102676015295710e-006	-2.171158e-002
5.102915974362215e-006	-1.365529e-002
5.103180766175691e-006	-3.680809e-003
5.103204607170842e-006	-2.712091e-003
5.103252289164612e-006	-6.914345e-004
5.103347653148682e-006	3.435739e-003
5.103537218397597e-006	1.184880e-002
5.103823415973652e-006	2.477717e-002
5.103954634596425e-006	3.074818e-002
5.104168602762527e-006	4.048390e-002
5.104348841836193e-006	4.864835e-002
5.104522508198733e-006	5.647111e-002
5.104869840923815e-006	7.195835e-002
5.105564506370508e-006	1.021214e-001
5.106021780703490e-006	1.200929e-001
5.106466850979263e-006	1.331743e-001
5.106919473529814e-006	1.382549e-001
5.107420564493675e-006	1.302145e-001
5.107956207013598e-006	1.052855e-001
5.108386428098050e-006	7.480872e-002
5.108597557559186e-006	5.706002e-002
5.108825480031748e-006	3.735305e-002
5.109059009373446e-006	1.839804e-002
5.109298655242567e-006	1.439652e-003
5.109544452670117e-006	-1.238377e-002
5.109794564597814e-006	-2.167082e-002
5.110166895576362e-006	-2.768893e-002
5.110517333647285e-006	-2.765943e-002
5.110543706644821e-006	-2.734498e-002
5.110596452639893e-006	-2.635166e-002
5.110701944626567e-006	-2.395994e-002
5.110912928599914e-006	-1.803773e-002
5.111183473953396e-006	-8.897584e-003
5.111458649446898e-006	1.745127e-003
5.111733923399836e-006	1.327161e-002
5.112052621023683e-006	2.708299e-002
5.112400174832332e-006	4.225410e-002
5.112651615912095e-006	5.319187e-002
5.112917742119971e-006	6.470507e-002
5.113142980486124e-006	7.439420e-002
5.113396116099289e-006	8.508968e-002
5.113902387325620e-006	1.051751e-001
5.114415608475226e-006	1.218835e-001
5.114900328825889e-006	1.304509e-001
5.115386489912971e-006	1.272545e-001
5.115928135644710e-006	1.071740e-001
5.116524293382468e-006	6.984932e-002
5.116761591174995e-006	5.151442e-002
5.117005202587288e-006	3.189057e-002
5.117258200851987e-006	1.309001e-002
5.117502400651258e-006	-2.337088e-003
5.117747555797442e-006	-1.421857e-002
5.118000838504749e-006	-2.163867e-002
5.118430487279641e-006	-2.556005e-002
5.118781437152969e-006	-2.246235e-002
5.119064044871446e-006	-1.589306e-002
5.119324186158430e-006	-7.571990e-003
5.119594637694597e-006	2.486062e-003
5.119864471735125e-006	1.335977e-002
5.120198627139860e-006	2.734898e-002
5.120502014111655e-006	4.018461e-002
5.120811834364442e-006	5.326997e-002
5.121107577991946e-006	6.568187e-002
5.121480627694186e-006	8.115100e-002
5.121818857440480e-006	9.439702e-002
5.122381846685981e-006	1.128343e-001
5.122934995976242e-006	1.234720e-001
5.123438124612217e-006	1.214237e-001
5.123988701408178e-006	1.029166e-001
5.124588569903332e-006	6.803858e-002
5.124825028797464e-006	5.091319e-002
5.125064032721755e-006	3.273695e-002
5.125312717849800e-006	1.515655e-002
5.125557331422254e-006	3.024680e-004
5.125803276422730e-006	-1.131922e-002
5.126056633053544e-006	-1.886934e-002
5.126451721577940e-006	-2.329316e-002
5.126791216773785e-006	-2.134429e-002
5.127070406316797e-006	-1.585041e-002
5.127331403013274e-006	-8.351703e-003
5.127595790133110e-006	7.464743e-004
5.127859279512731e-006	1.076877e-002
5.128165235547544e-006	2.305822e-002
5.128502970488252e-006	3.693596e-002
5.128883172861309e-006	5.262024e-002
5.129158818485691e-006	6.393417e-002
5.129462481583830e-006	7.620817e-002
5.129834154637275e-006	9.063638e-002
5.130176041603929e-006	1.023454e-001
5.130681020329431e-006	1.148020e-001
5.131195279509809e-006	1.183747e-001
5.131762617897884e-006	1.077513e-001
5.132305507301455e-006	8.376621e-002
5.132620054880410e-006	6.404690e-002
5.132822447677377e-006	4.960335e-002
5.133089430855997e-006	3.053437e-002
5.133330691079602e-006	1.459764e-002
5.133573119878859e-006	9.011817e-004
5.133816507577743e-006	-9.761358e-003
5.134073921924526e-006	-1.683044e-002
5.134464377262726e-006	-2.080204e-002
5.134790943561035e-006	-1.897428e-002
5.135062196119644e-006	-1.393049e-002
5.135316996862649e-006	-7.004713e-003
5.135582743075878e-006	1.704403e-003
5.135847639930330e-006	1.136712e-002
5.136159072043067e-006	2.346432e-002
5.136645366995291e-006	4.288832e-002
5.137167287002503e-006	6.355260e-002
5.137780890621807e-006	8.616311e-002
5.138374365821347e-006	1.038694e-001
5.138887464711112e-006	1.122379e-001
5.139383607528913e-006	1.098465e-001
5.139942942680026e-006	9.282726e-002
5.140557132021772e-006	6.127333e-002
5.140802594057886e-006	4.579623e-002
5.141060326122743e-006	2.899406e-002
5.141325579650219e-006	1.320521e-002
5.141576152511290e-006	7.092402e-004
5.141827346694800e-006	-8.691041e-003
5.142087805713735e-006	-1.435954e-002
5.142505245053775e-006	-1.681337e-002
5.142810307633139e-006	-1.432893e-002
5.143063030749878e-006	-9.375169e-003
5.143311073773499e-006	-2.677971e-003
5.143601086443628e-006	6.606267e-003
5.143878425008935e-006	1.645873e-002
5.144281500432668e-006	3.167414e-002
5.144782370819501e-006	5.097446e-002
5.145235198875803e-006	6.782681e-002
5.145940269742078e-006	9.054094e-002
5.146600629717113e-006	1.046523e-001
5.147127844190580e-006	1.057326e-001
5.147714358933603e-006	9.257264e-002
5.148293680631855e-006	6.762087e-002
5.148520139507812e-006	5.485708e-002
5.148704177750790e-006	4.348962e-002
5.148894470549670e-006	3.200864e-002
5.149185870065298e-006	1.588576e-002
5.149448308088001e-006	3.724710e-003
5.149736033507879e-006	-6.151698e-003
5.149996105627969e-006	-1.127029e-002
5.150389509784442e-006	-1.331147e-002
5.150663017140095e-006	-1.132086e-002
5.150908333050042e-006	-6.990404e-003
5.151158928257821e-006	-8.310529e-004
5.151425195745046e-006	7.055702e-003
5.151704080257752e-006	1.635949e-002
5.152104877052810e-006	3.071424e-002
5.152528039245596e-006	4.631889e-002
5.153002481272928e-006	6.350482e-002
5.153569924684631e-006	8.205059e-002
5.154162819803049e-006	9.666830e-002
5.154697735890168e-006	1.017855e-001
5.155300056864515e-006	9.493926e-002
5.155846548119542e-006	7.732707e-002
5.156193723061114e-006	6.073339e-002
5.156397517930983e-006	4.941012e-002
5.156624780941477e-006	3.648788e-002
5.156853703492531e-006	2.419376e-002
5.157144781699208e-006	1.048800e-002
5.157411703780868e-006	5.197312e-004
5.157678552056982e-006	-6.257306e-003
5.157954884160015e-006	-9.684882e-003
5.158289703627306e-006	-9.741679e-003
5.158548970863458e-006	-7.058450e-003
5.158796565794127e-006	-2.350247e-003
5.159085825077320e-006	4.921861e-003
5.159349036498728e-006	1.275897e-002
5.159711420330004e-006	2.477420e-002
5.160173063779167e-006	4.090741e-002
5.160651574173669e-006	5.772304e-002
5.161102672839035e-006	7.254158e-002
5.161680308094635e-006	8.805976e-002
5.162249761849619e-006	9.692502e-002
5.162788567065341e-006	9.578631e-002
5.163361008368034e-006	8.258114e-002
5.163934539337278e-006	5.964148e-002
5.164167882775600e-006	4.802269e-002
5.164403559663328e-006	3.562493e-002
5.164644117056777e-006	2.374844e-002
5.164947947597365e-006	1.074938e-002
5.165218422024942e-006	1.748680e-003
5.165491494849711e-006	-4.215051e-003
5.165772425159976e-006	-7.070859e-003
5.166054482998866e-006	-6.867992e-003
5.166309038552586e-006	-4.297344e-003
5.166559372018348e-006	1.144797e-004
5.166805497565374e-006	5.871469e-003
5.167073719804932e-006	1.336892e-002
5.167443283615042e-006	2.495502e-002
5.167916009032880e-006	4.071076e-002
5.168376579670064e-006	5.620626e-002
5.168807627894956e-006	6.976616e-002
5.169381153562885e-006	8.435164e-002
5.169997828863987e-006	9.297467e-002
5.170578522516872e-006	9.094066e-002
5.171150222599980e-006	7.776557e-002
5.171627685606611e-006	5.951812e-002
5.171845808536052e-006	4.932795e-002
5.172068982057382e-006	3.834585e-002
5.172286427938128e-006	2.818039e-002
5.172625587440694e-006	1.424563e-002
5.172916660557692e-006	4.808568e-003
5.173191528852483e-006	-1.143957e-003
5.173463278038137e-006	-3.860561e-003
5.173824533077909e-006	-3.522140e-003
5.174097980953363e-006	-6.484397e-004
5.174379630660392e-006	4.521485e-003
5.174639940045550e-006	1.076673e-002
5.174985512161612e-006	2.054859e-002
5.175413697232345e-006	3.384247e-002
5.175758550399201e-006	4.498992e-002
5.176183110435634e-006	5.852148e-002
5.176661432557128e-006	7.215443e-002
5.177298746598946e-006	8.560390e-002
5.177873927387361e-006	9.015322e-002
5.178472354743641e-006	8.401671e-002
5.179061553055309e-006	6.794886e-002
5.179378923126504e-006	5.548364e-002
5.179587171257050e-006	4.609681e-002
5.179832446543242e-006	3.494377e-002
5.180081262476377e-006	2.443967e-002
5.180410635314409e-006	1.260941e-002
5.180703581200707e-006	4.786585e-003
5.181021792623197e-006	-2.604710e-004
5.181312589534054e-006	-1.760325e-003
5.181598899294676e-006	-4.575396e-004
5.181863215721061e-006	2.842168e-003
5.182121801453749e-006	7.733694e-003
5.182423518525214e-006	1.499117e-002
5.182816159351317e-006	2.594229e-002
5.183247399731528e-006	3.897947e-002
5.183613852363656e-006	5.033756e-002
5.183964163650578e-006	6.070607e-002
5.184543698983496e-006	7.545035e-002
5.185102467927805e-006	8.505467e-002
5.185644407712520e-006	8.699118e-002
5.186232683140890e-006	7.886591e-002
5.186884498045025e-006	6.005468e-002
5.187133548262973e-006	5.043549e-002
5.187328662246971e-006	4.207172e-002
5.187537453467395e-006	3.331256e-002
5.187836060537021e-006	2.199571e-002
5.188193783148970e-006	1.092886e-002
5.188492259253913e-006	4.583321e-003
5.188814236826989e-006	1.195491e-003
5.189122202233637e-006	1.029616e-003
5.189407116305139e-006	3.382587e-003
5.189681109921129e-006	7.626120e-003
5.189997680201536e-006	1.436816e-002
5.190386548201836e-006	2.437744e-002
5.190867813118644e-006	3.810902e-002
5.191208231780653e-006	4.818971e-002
5.191523789676439e-006	5.725190e-002
5.192060108592800e-006	7.085181e-002
5.192606068567945e-006	8.088262e-002
5.193156601652343e-006	8.442561e-002
5.193746973976288e-006	7.884223e-002
5.194373579962136e-006	6.364365e-002
5.194682282737284e-006	5.295991e-002
5.194895391812809e-006	4.453469e-002
5.195177693036873e-006	3.339117e-002
5.195436675275306e-006	2.405472e-002
5.195780710783721e-006	1.395398e-002
5.196150074802258e-006	6.516417e-003
5.196486742017198e-006	3.339483e-003
5.196816559957518e-006	3.600922e-003
5.197121377385761e-006	6.528400e-003
5.197464586669670e-006	1.230681e-002
5.197835593145211e-006	2.062246e-002
5.198297617713121e-006	3.271578e-002
5.198655483810988e-006	4.273161e-002
5.199075190795433e-006	5.448315e-002
5.199484473025068e-006	6.485338e-002
5.200089037087075e-006	7.666406e-002
5.200637104151029e-006	8.162230e-002
5.201257263807296e-006	7.815582e-002
5.201841242360311e-006	6.650777e-002
5.202204141529360e-006	5.536862e-002
5.202409923323742e-006	4.789194e-002
5.202630828246568e-006	3.955577e-002
5.202838299578350e-006	3.205153e-002
5.203183276424050e-006	2.105771e-002
5.203545728495879e-006	1.210046e-002
5.203885936534702e-006	6.982462e-003
5.204246887467040e-006	5.499485e-003
5.204696704123185e-006	8.293800e-003
5.205103750339363e-006	1.438876e-002
5.205529875245557e-006	2.359132e-002
5.206009518185506e-006	3.575346e-002
5.206320360624100e-006	4.412524e-002
5.206702688775877e-006	5.432639e-002
5.207127645241727e-006	6.449964e-002
5.207710423522222e-006	7.504676e-002
5.208267524505622e-006	7.944213e-002
5.208875523167456e-006	7.568558e-002
5.209485649311507e-006	6.370134e-002
5.209828045797671e-006	5.362210e-002
5.210036557720676e-006	4.643294e-002
5.210268866070317e-006	3.821300e-002
5.210498183288309e-006	3.054024e-002
5.210856146662529e-006	2.025454e-002
5.211239201878548e-006	1.222867e-002
5.211638688891462e-006	7.860624e-003
5.212017019039922e-006	7.602648e-003
5.212374640503614e-006	1.068992e-002
5.212789157788694e-006	1.738059e-002
5.213233282827523e-006	2.690790e-002
5.213635431013802e-006	3.681763e-002
5.213917290986664e-006	4.412396e-002
5.214277576191112e-006	5.332226e-002
5.214702159053036e-006	6.306759e-002
5.215267385710182e-006	7.291822e-002
5.215827131435646e-006	7.730295e-002
5.216430115948662e-006	7.403474e-002
5.217049593910644e-006	6.276428e-002
5.217398693319747e-006	5.316099e-002
5.217607698830562e-006	4.639195e-002
5.217838356063459e-006	3.870127e-002
5.218063387990579e-006	3.157756e-002
5.218420634615223e-006	2.179142e-002
5.218800751691927e-006	1.416561e-002
5.219228379912955e-006	9.711910e-003
5.219628999651726e-006	9.588969e-003
5.220020421102534e-006	1.311191e-002
5.220464444073703e-006	2.037702e-002
5.220948451907514e-006	3.069512e-002
5.221324375973696e-006	3.973078e-002
5.221656955881754e-006	4.799598e-002
5.221976880787765e-006	5.556880e-002
5.222497971291845e-006	6.617433e-002
5.223018318369771e-006	7.322966e-002
5.223635835324009e-006	7.514523e-002
5.224196654239621e-006	6.931803e-002
5.224962015867862e-006	5.257151e-002
5.225220489745580e-006	4.517690e-002
5.225470048282610e-006	3.738856e-002
5.225722866653015e-006	2.999983e-002
5.226087528707041e-006	2.106674e-002
5.226493961309892e-006	1.419085e-002
5.226926823354711e-006	1.111083e-002
5.227386087186536e-006	1.245409e-002
5.227824461974395e-006	1.760604e-002
5.228320835725525e-006	2.664255e-002
5.228739843637226e-006	3.583617e-002
5.229027381235124e-006	4.262193e-002
5.229408887454101e-006	5.158308e-002
5.229791457238980e-006	5.971673e-002
5.230357928234092e-006	6.907887e-002
5.230890464748977e-006	7.340059e-002
5.231513924321141e-006	7.118067e-002
5.232117430208766e-006	6.211370e-002
5.232485575636103e-006	5.338746e-002
5.232690132465911e-006	4.757614e-002
5.232903867054967e-006	4.121274e-002
5.233106758470441e-006	3.533500e-002
5.233436358456634e-006	2.671090e-002
5.233795691238913e-006	1.927443e-002
5.234214374150170e-006	1.400600e-002
5.234661048250655e-006	1.291919e-002
5.235264063128270e-006	1.749333e-002
5.235798463724961e-006	2.569783e-002
5.236213197215567e-006	3.412717e-002
5.236525248114576e-006	4.113359e-002
5.236874585298756e-006	4.906680e-002
5.237223713091405e-006	5.643896e-002
5.237756916385422e-006	6.569544e-002
5.238279556774722e-006	7.106671e-002
5.238896870495696e-006	7.107133e-002
5.239472574886106e-006	6.463506e-002
5.239939984871822e-006	5.514976e-002
5.240158065925038e-006	4.954112e-002
5.240348797438954e-006	4.420836e-002
5.240604491644346e-006	3.707309e-002
5.240862297261478e-006	3.041623e-002
5.241250248751855e-006	2.214553e-002
5.241661770596234e-006	1.638103e-002
5.242146704328293e-006	1.419880e-002
5.242673795317204e-006	1.689741e-002
5.243182680074454e-006	2.355861e-002
5.243620342397504e-006	3.159064e-002
5.243970816307814e-006	3.896531e-002
5.244240200714956e-006	4.486807e-002
5.244526108266062e-006	5.096802e-002
5.244975022987430e-006	5.955523e-002
5.245475329613419e-006	6.671672e-002
5.246063709253568e-006	7.046740e-002
5.246636881967720e-006	6.786800e-002
5.247323702300966e-006	5.762463e-002
5.247659619032896e-006	5.017216e-002
5.247875700917920e-006	4.454602e-002
5.248123533894283e-006	3.798123e-002
5.248372667288753e-006	3.180679e-002
5.248750237496491e-006	2.393245e-002
5.249155629705876e-006	1.821692e-002
5.249666404676806e-006	1.560765e-002
5.250193348741578e-006	1.783012e-002
5.250705334532146e-006	2.401998e-002
5.251131046726809e-006	3.138003e-002
5.251481311124157e-006	3.839378e-002
5.251762954419648e-006	4.429344e-002
5.252066764636215e-006	5.051225e-002
5.252496649451460e-006	5.840649e-002
5.253001942522734e-006	6.539577e-002
5.253574633077435e-006	6.900977e-002
5.254158541533743e-006	6.666487e-002
5.254837050945593e-006	5.726937e-002
5.255175193941836e-006	5.022286e-002
5.255388635654057e-006	4.497642e-002
5.255628405191615e-006	3.893900e-002
5.255864527767967e-006	3.331434e-002
5.256235295587192e-006	2.572449e-002
5.256629455750034e-006	2.010136e-002
5.257170567027347e-006	1.695687e-002
5.257690929086345e-006	1.862451e-002
5.258206464811566e-006	2.430097e-002
5.258623438066101e-006	3.104507e-002
5.258975443081515e-006	3.772897e-002
5.259235755603053e-006	4.293591e-002
5.259582847100958e-006	4.978804e-002
5.259963482460994e-006	5.657062e-002
5.260495810923554e-006	6.390566e-002
5.261027997367773e-006	6.752488e-002
5.261643262189503e-006	6.579033e-002
5.262279304498602e-006	5.807938e-002
5.262634275977896e-006	5.130647e-002
5.262838785019541e-006	4.662271e-002
5.263053074532759e-006	4.148861e-002
5.263269207033544e-006	3.643834e-002
5.263595732982185e-006	2.953565e-002
5.263967535983766e-006	2.340992e-002
5.264454820255726e-006	1.885835e-002
5.264974777624554e-006	1.862527e-002
5.265609335520366e-006	2.368632e-002
5.266081990178834e-006	3.034929e-002
5.266443048844438e-006	3.675021e-002
5.266713603492568e-006	4.190681e-002
5.267089231965338e-006	4.904308e-002
5.267440128270406e-006	5.510138e-002
5.267983003164750e-006	6.249314e-002
5.268492196685432e-006	6.612175e-002
5.269124609727505e-006	6.494150e-002
5.269736206903186e-006	5.839130e-002
5.270105694177296e-006	5.190023e-002
5.270321394107436e-006	4.728267e-002
5.270525701830953e-006	4.265569e-002
5.270784575149567e-006	3.687401e-002
5.271073149092087e-006	3.100784e-002
5.271471290334284e-006	2.455765e-002
5.271916344414679e-006	2.033308e-002
5.272489970290645e-006	1.997261e-002
5.273210963913089e-006	2.551683e-002
5.273692222220600e-006	3.216910e-002
5.274030762551785e-006	3.802820e-002
5.274284871837481e-006	4.270161e-002
5.274625010858597e-006	4.888178e-002
5.274995539462923e-006	5.497491e-002
5.275517911049882e-006	6.166712e-002
5.276043435760436e-006	6.509492e-002
5.276659482685714e-006	6.376123e-002
5.277298350151588e-006	5.698643e-002
5.277656059014119e-006	5.091127e-002
5.277867068945868e-006	4.657577e-002
5.278078078038012e-006	4.202146e-002
5.278315822060398e-006	3.699045e-002
5.278625470537396e-006	3.104480e-002
5.279012103370784e-006	2.519508e-002
5.279480511696799e-006	2.117930e-002
5.280062145840425e-006	2.104337e-002
5.280728882620794e-006	2.608586e-002
5.281183038996495e-006	3.211487e-002
5.281522946515294e-006	3.772344e-002
5.281775197010091e-006	4.215870e-002
5.282136028687129e-006	4.845679e-002
5.282486883591286e-006	5.401145e-002
5.283019028509695e-006	6.063370e-002
5.283527704642160e-006	6.393386e-002
5.284157368837944e-006	6.284003e-002
5.284782340832239e-006	5.675022e-002
5.285141803191423e-006	5.102754e-002
5.285362675511857e-006	4.674596e-002
5.285570740955203e-006	4.248784e-002
5.285829320189617e-006	3.727287e-002
5.286123278162164e-006	3.188191e-002
5.286523347945021e-006	2.605097e-002
5.286974628801455e-006	2.226664e-002
5.287571524580786e-006	2.207159e-002
5.288266928887841e-006	2.707282e-002
5.288720758833687e-006	3.286244e-002
5.289052017090623e-006	3.812240e-002
5.289297016698030e-006	4.225771e-002
5.289650331526813e-006	4.816840e-002
5.290001137362582e-006	5.348929e-002
5.290527710217347e-006	5.976266e-002
5.291036400501686e-006	6.292500e-002
5.291664282727066e-006	6.189341e-002
5.292295396506358e-006	5.604385e-002
5.292651101895113e-006	5.065819e-002
5.292874758585503e-006	4.653316e-002
5.293084275905663e-006	4.245568e-002
5.293343991026600e-006	3.747487e-002
5.293639456206700e-006	3.232371e-002
5.294041209556039e-006	2.676147e-002
5.294494277080508e-006	2.316224e-002
5.295091973604726e-006	2.297908e-002
5.295768224392733e-006	2.759486e-002
5.296211637528803e-006	3.297826e-002
5.296543097943474e-006	3.799758e-002
5.296793081751433e-006	4.203409e-002
5.297154450890906e-006	4.783284e-002
5.297496464884421e-006	5.281577e-002
5.298023707502042e-006	5.887588e-002
5.298524953130379e-006	6.192328e-002
5.299157527997866e-006	6.104352e-002
5.299784799208535e-006	5.562134e-002
5.300140125025915e-006	5.054643e-002
5.300370271174582e-006	4.652591e-002
5.300578810367440e-006	4.267179e-002
5.300850424518749e-006	3.771164e-002
5.301138793809002e-006	3.292000e-002
5.301548640077036e-006	2.749170e-002
5.301994129482818e-006	2.408464e-002
5.302598441791345e-006	2.387794e-002
5.303278943647599e-006	2.828469e-002
5.303717218733961e-006	3.336852e-002
5.304044942588959e-006	3.811991e-002
5.304294386464237e-006	4.197825e-002
5.304656594779661e-006	4.754978e-002
5.304994275534547e-006	5.226858e-002
5.305519486138721e-006	5.806985e-002
5.306017003946922e-006	6.099746e-002
5.306651069781482e-006	6.021444e-002
5.307278983644748e-006	5.510380e-002
5.307632116861860e-006	5.032651e-002
5.307867079494544e-006	4.642953e-002
5.308075071357860e-006	4.277585e-002
5.308354027896284e-006	3.792654e-002
5.308638987316927e-006	3.341760e-002
5.309054329442203e-006	2.817015e-002
5.309496289386539e-006	2.493920e-002
5.310104914564573e-006	2.472681e-002
5.310779359234824e-006	2.887127e-002
5.311210123631199e-006	3.363615e-002
5.311535817890956e-006	3.814783e-002
5.311787606449708e-006	4.187524e-002
5.312153467940117e-006	4.726988e-002
5.312485477294154e-006	5.172197e-002
5.313009617285980e-006	5.729408e-002
5.313502248568969e-006	6.011131e-002
5.314138695328846e-006	5.943798e-002
5.314765224938289e-006	5.465819e-002
5.315116875032749e-006	5.016035e-002
5.315357461319753e-006	4.637555e-002
5.315564255273242e-006	4.292355e-002
5.315853054965736e-006	3.814280e-002
5.316132973155058e-006	3.392277e-002
