time	V(n003)	V(n008)
5.419400374455027e-005	-5.111486e-001	-5.247183e-001
5.419428465056747e-005	-5.111344e-001	-5.246571e-001
5.419455197462966e-005	-5.111210e-001	-5.245990e-001
5.419494968526145e-005	-5.111011e-001	-5.245128e-001
5.419534630816958e-005	-5.110813e-001	-5.244270e-001
5.419586490029021e-005	-5.110552e-001	-5.243149e-001
5.419641449822335e-005	-5.110269e-001	-5.241961e-001
5.419685454039272e-005	-5.110038e-001	-5.241008e-001
5.419716301430927e-005	-5.109873e-001	-5.240339e-001
5.419743547582442e-005	-5.109724e-001	-5.239748e-001
5.419767836218822e-005	-5.109591e-001	-5.239220e-001
5.419786161548618e-005	-5.109490e-001	-5.238822e-001
5.419810342661979e-005	-5.109355e-001	-5.238297e-001
5.419836568163264e-005	-5.109208e-001	-5.237728e-001
5.419874501665783e-005	-5.108998e-001	-5.236907e-001
5.419915493547547e-005	-5.108773e-001	-5.236024e-001
5.419971980893251e-005	-5.108467e-001	-5.234813e-001
5.419994012053134e-005	-5.108349e-001	-5.234343e-001
5.420018535719565e-005	-5.108221e-001	-5.233822e-001
5.420042013618703e-005	-5.108098e-001	-5.233325e-001
5.420064306719749e-005	-5.107984e-001	-5.232854e-001
5.420099141588072e-005	-5.107806e-001	-5.232122e-001
5.420135708649257e-005	-5.107621e-001	-5.231355e-001
5.420182964550185e-005	-5.107381e-001	-5.230365e-001
5.420232086803672e-005	-5.107127e-001	-5.229337e-001
5.420297814572039e-005	-5.106782e-001	-5.227960e-001
5.420329014291236e-005	-5.106614e-001	-5.227305e-001
5.420362593079597e-005	-5.106431e-001	-5.226600e-001
5.420390975791750e-005	-5.106273e-001	-5.226003e-001
5.420412485477102e-005	-5.106153e-001	-5.225551e-001
5.420434082482883e-005	-5.106032e-001	-5.225096e-001
5.420455130737342e-005	-5.105914e-001	-5.224653e-001
5.420489174211632e-005	-5.105723e-001	-5.223939e-001
5.420525724864414e-005	-5.105519e-001	-5.223175e-001
5.420575896116636e-005	-5.105242e-001	-5.222130e-001
5.420620217275879e-005	-5.105001e-001	-5.221212e-001
5.420642123570713e-005	-5.104883e-001	-5.220760e-001
5.420664279164739e-005	-5.104766e-001	-5.220305e-001
5.420718435658264e-005	-5.104484e-001	-5.219197e-001
5.420754371025099e-005	-5.104298e-001	-5.218466e-001
5.420799206627344e-005	-5.104066e-001	-5.217555e-001
5.420847182607130e-005	-5.103816e-001	-5.216581e-001
5.420907198935149e-005	-5.103498e-001	-5.215362e-001
5.420954984897142e-005	-5.103240e-001	-5.214390e-001
5.420985491752864e-005	-5.103072e-001	-5.213769e-001
5.421037815482935e-005	-5.102779e-001	-5.212702e-001
5.421055559094029e-005	-5.102679e-001	-5.212340e-001
5.421081122824675e-005	-5.102534e-001	-5.211819e-001
5.421105871203369e-005	-5.102393e-001	-5.211315e-001
5.421144683861665e-005	-5.102174e-001	-5.210527e-001
5.421184304581911e-005	-5.101952e-001	-5.209725e-001
5.421243441447801e-005	-5.101624e-001	-5.208535e-001
5.421267735519764e-005	-5.101492e-001	-5.208048e-001
5.421290667779674e-005	-5.101368e-001	-5.207590e-001
5.421346140182040e-005	-5.101073e-001	-5.206488e-001
5.421383495818680e-005	-5.100877e-001	-5.205750e-001
5.421426897483928e-005	-5.100648e-001	-5.204893e-001
5.421476060655031e-005	-5.100389e-001	-5.203925e-001
5.421534175733406e-005	-5.100076e-001	-5.202779e-001
5.421587731713543e-005	-5.099783e-001	-5.201721e-001
5.421619792065832e-005	-5.099605e-001	-5.201088e-001
5.421672189760696e-005	-5.099308e-001	-5.200050e-001
5.421690950575125e-005	-5.099201e-001	-5.199679e-001
5.421717344874372e-005	-5.099049e-001	-5.199157e-001
5.421741391090432e-005	-5.098912e-001	-5.198682e-001
5.421780238835244e-005	-5.098690e-001	-5.197916e-001
5.421819250281401e-005	-5.098469e-001	-5.197150e-001
5.421879723125841e-005	-5.098130e-001	-5.195968e-001
5.421905455946577e-005	-5.097988e-001	-5.195467e-001
5.421931464833288e-005	-5.097846e-001	-5.194963e-001
5.421957288114648e-005	-5.097707e-001	-5.194464e-001
5.421993776055442e-005	-5.097511e-001	-5.193762e-001
5.422032557796802e-005	-5.097303e-001	-5.193018e-001
5.422080613408722e-005	-5.097046e-001	-5.192096e-001
5.422131764134044e-005	-5.096769e-001	-5.191116e-001
5.422199154180366e-005	-5.096399e-001	-5.189824e-001
5.422230705202230e-005	-5.096223e-001	-5.189219e-001
5.422264988720615e-005	-5.096028e-001	-5.188560e-001
5.422294725938512e-005	-5.095858e-001	-5.187988e-001
5.422318093437767e-005	-5.095723e-001	-5.187538e-001
5.422337299247973e-005	-5.095612e-001	-5.187169e-001
5.422356639401410e-005	-5.095500e-001	-5.186797e-001
5.422386478957583e-005	-5.095327e-001	-5.186224e-001
5.422421534410915e-005	-5.095125e-001	-5.185553e-001
5.422467704399234e-005	-5.094861e-001	-5.184672e-001
5.422510410300549e-005	-5.094619e-001	-5.183861e-001
5.422534828494058e-005	-5.094483e-001	-5.183399e-001
5.422561213899030e-005	-5.094337e-001	-5.182902e-001
5.422587963364867e-005	-5.094190e-001	-5.182400e-001
5.422625405175977e-005	-5.093986e-001	-5.181698e-001
5.422664858940191e-005	-5.093771e-001	-5.180961e-001
5.422713539496304e-005	-5.093506e-001	-5.180053e-001
5.422765288894821e-005	-5.093221e-001	-5.179088e-001
5.422833754698681e-005	-5.092839e-001	-5.177811e-001
5.422865234705823e-005	-5.092661e-001	-5.177223e-001
5.422899807517104e-005	-5.092462e-001	-5.176576e-001
5.422930064006432e-005	-5.092287e-001	-5.176010e-001
5.422954079713910e-005	-5.092147e-001	-5.175561e-001
5.422972230136047e-005	-5.092041e-001	-5.175221e-001
5.422993680181606e-005	-5.091915e-001	-5.174820e-001
5.423020784211391e-005	-5.091757e-001	-5.174314e-001
5.423057151122956e-005	-5.091544e-001	-5.173637e-001
5.423100401524827e-005	-5.091294e-001	-5.172834e-001
5.423135811149019e-005	-5.091091e-001	-5.172179e-001
5.423159578381992e-005	-5.090956e-001	-5.171741e-001
5.423185734377764e-005	-5.090808e-001	-5.171261e-001
5.423249462807242e-005	-5.090454e-001	-5.170096e-001
5.423288540294322e-005	-5.090238e-001	-5.169384e-001
5.423336900066064e-005	-5.089970e-001	-5.168505e-001
5.423387736314123e-005	-5.089687e-001	-5.167582e-001
5.423453501521985e-005	-5.089315e-001	-5.166388e-001
5.423488942175522e-005	-5.089113e-001	-5.165743e-001
5.423524601337951e-005	-5.088906e-001	-5.165094e-001
5.423556008961328e-005	-5.088722e-001	-5.164521e-001
5.423582549868994e-005	-5.088565e-001	-5.164037e-001
5.423602486076193e-005	-5.088448e-001	-5.163674e-001
5.423624712786943e-005	-5.088316e-001	-5.163269e-001
5.423647064225351e-005	-5.088184e-001	-5.162863e-001
5.423682145079892e-005	-5.087977e-001	-5.162226e-001
5.423720382123978e-005	-5.087752e-001	-5.161534e-001
5.423767531272106e-005	-5.087478e-001	-5.160684e-001
5.423794866182830e-005	-5.087321e-001	-5.160193e-001
5.423827951728938e-005	-5.087132e-001	-5.159602e-001
5.423859173229670e-005	-5.086955e-001	-5.159045e-001
5.423900765436432e-005	-5.086721e-001	-5.158305e-001
5.423942883624883e-005	-5.086484e-001	-5.157558e-001
5.423994925711495e-005	-5.086191e-001	-5.156637e-001
5.424050522665272e-005	-5.085874e-001	-5.155652e-001
5.424133258217362e-005	-5.085394e-001	-5.154185e-001
5.424174137823659e-005	-5.085154e-001	-5.153459e-001
5.424201870415230e-005	-5.084990e-001	-5.152966e-001
5.424226450646830e-005	-5.084843e-001	-5.152530e-001
5.424246005049024e-005	-5.084726e-001	-5.152183e-001
5.424268657375914e-005	-5.084590e-001	-5.151781e-001
5.424291510806867e-005	-5.084454e-001	-5.151376e-001
5.424327000324442e-005	-5.084242e-001	-5.150748e-001
5.424366027606195e-005	-5.084010e-001	-5.150060e-001
5.424391938491438e-005	-5.083858e-001	-5.149604e-001
5.424415170197580e-005	-5.083722e-001	-5.149197e-001
5.424443727093317e-005	-5.083556e-001	-5.148697e-001
5.424472723684209e-005	-5.083388e-001	-5.148193e-001
5.424512051845423e-005	-5.083163e-001	-5.147509e-001
5.424552637500399e-005	-5.082930e-001	-5.146806e-001
5.424602034562881e-005	-5.082648e-001	-5.145951e-001
5.424653990727252e-005	-5.082349e-001	-5.145053e-001
5.424720851781445e-005	-5.081961e-001	-5.143898e-001
5.424757358877402e-005	-5.081745e-001	-5.143266e-001
5.424793921244772e-005	-5.081528e-001	-5.142632e-001
5.424826690781509e-005	-5.081332e-001	-5.142064e-001
5.424855212415869e-005	-5.081159e-001	-5.141569e-001
5.424878160911403e-005	-5.081020e-001	-5.141172e-001
5.424897768911349e-005	-5.080901e-001	-5.140832e-001
5.424921988703146e-005	-5.080755e-001	-5.140413e-001
5.424949785050315e-005	-5.080587e-001	-5.139933e-001
5.424988389777369e-005	-5.080355e-001	-5.139269e-001
5.425027126551227e-005	-5.080124e-001	-5.138603e-001
5.425056905741799e-005	-5.079947e-001	-5.138094e-001
5.425087341570309e-005	-5.079768e-001	-5.137575e-001
5.425124384915436e-005	-5.079551e-001	-5.136945e-001
5.425164904843127e-005	-5.079315e-001	-5.136258e-001
5.425211556363621e-005	-5.079045e-001	-5.135469e-001
5.425262264764294e-005	-5.078749e-001	-5.134613e-001
5.425322363050364e-005	-5.078396e-001	-5.133598e-001
5.425394161524474e-005	-5.077968e-001	-5.132384e-001
5.425433145097441e-005	-5.077733e-001	-5.131724e-001
5.425463322058718e-005	-5.077550e-001	-5.131214e-001
5.425491811651695e-005	-5.077376e-001	-5.130731e-001
5.425516705158742e-005	-5.077223e-001	-5.130309e-001
5.425537248301970e-005	-5.077097e-001	-5.129962e-001
5.425562596004033e-005	-5.076942e-001	-5.129534e-001
5.425587859888420e-005	-5.076787e-001	-5.129108e-001
5.425624991519176e-005	-5.076562e-001	-5.128483e-001
5.425652155767458e-005	-5.076396e-001	-5.128028e-001
5.425681033434729e-005	-5.076223e-001	-5.127544e-001
5.425711401995520e-005	-5.076041e-001	-5.127038e-001
5.425749392221763e-005	-5.075815e-001	-5.126405e-001
5.425790053140145e-005	-5.075575e-001	-5.125731e-001
5.425837115868859e-005	-5.075297e-001	-5.124953e-001
5.425887398860171e-005	-5.075000e-001	-5.124122e-001
5.425946848107432e-005	-5.074645e-001	-5.123140e-001
5.426024174834745e-005	-5.074179e-001	-5.121862e-001
5.426063668431333e-005	-5.073938e-001	-5.121209e-001
5.426094467423856e-005	-5.073748e-001	-5.120699e-001
5.426124454322237e-005	-5.073563e-001	-5.120203e-001
5.426151949286528e-005	-5.073392e-001	-5.119748e-001
5.426173666439257e-005	-5.073258e-001	-5.119389e-001
5.426200713640542e-005	-5.073090e-001	-5.118942e-001
5.426226433582343e-005	-5.072930e-001	-5.118518e-001
5.426262308458676e-005	-5.072709e-001	-5.117928e-001
5.426293994726522e-005	-5.072515e-001	-5.117409e-001
5.426329692847370e-005	-5.072297e-001	-5.116825e-001
5.426367577108723e-005	-5.072068e-001	-5.116207e-001
5.426409928956794e-005	-5.071813e-001	-5.115519e-001
5.426455341034711e-005	-5.071540e-001	-5.114784e-001
5.426505888567190e-005	-5.071237e-001	-5.113966e-001
5.426562130949122e-005	-5.070897e-001	-5.113057e-001
5.426632329658468e-005	-5.070470e-001	-5.111921e-001
5.426668248543001e-005	-5.070249e-001	-5.111340e-001
5.426740858902393e-005	-5.069796e-001	-5.110164e-001
5.426772327299725e-005	-5.069599e-001	-5.109655e-001
5.426799781305114e-005	-5.069427e-001	-5.109210e-001
5.426823219301102e-005	-5.069279e-001	-5.108831e-001
5.426850780215070e-005	-5.069106e-001	-5.108386e-001
5.426881387334687e-005	-5.068915e-001	-5.107893e-001
5.426922888118052e-005	-5.068657e-001	-5.107226e-001
5.426968830718471e-005	-5.068372e-001	-5.106490e-001
5.427010306770577e-005	-5.068117e-001	-5.105829e-001
5.427057228749380e-005	-5.067831e-001	-5.105082e-001
5.427103895458071e-005	-5.067547e-001	-5.104342e-001
5.427158001118301e-005	-5.067216e-001	-5.103486e-001
5.427217006746810e-005	-5.066853e-001	-5.102551e-001
5.427301114556415e-005	-5.066330e-001	-5.101218e-001
5.427344597709258e-005	-5.066057e-001	-5.100529e-001
5.427377106447667e-005	-5.065851e-001	-5.100013e-001
5.427408746032369e-005	-5.065650e-001	-5.099511e-001
5.427439257181185e-005	-5.065455e-001	-5.099027e-001
5.427466827454680e-005	-5.065280e-001	-5.098591e-001
5.427497758738256e-005	-5.065084e-001	-5.098101e-001
5.427530113392629e-005	-5.064878e-001	-5.097591e-001
5.427569227553497e-005	-5.064632e-001	-5.096976e-001
5.427611443429084e-005	-5.064368e-001	-5.096314e-001
5.427657253104928e-005	-5.064082e-001	-5.095598e-001
5.427703779917192e-005	-5.063794e-001	-5.094873e-001
5.427754572435301e-005	-5.063479e-001	-5.094084e-001
5.427809297726960e-005	-5.063139e-001	-5.093234e-001
5.427874494867008e-005	-5.062730e-001	-5.092222e-001
5.427930016475152e-005	-5.062380e-001	-5.091360e-001
5.427967290855262e-005	-5.062143e-001	-5.090780e-001
5.428001974238511e-005	-5.061920e-001	-5.090240e-001
5.428037060633759e-005	-5.061694e-001	-5.089694e-001
5.428070577285019e-005	-5.061478e-001	-5.089173e-001
5.428102271907292e-005	-5.061274e-001	-5.088681e-001
5.428136880816781e-005	-5.061051e-001	-5.088145e-001
5.428170854126710e-005	-5.060833e-001	-5.087620e-001
5.428212594850435e-005	-5.060566e-001	-5.086976e-001
5.428256989902999e-005	-5.060284e-001	-5.086294e-001
5.428305882106133e-005	-5.059975e-001	-5.085545e-001
5.428354381959571e-005	-5.059669e-001	-5.084804e-001
5.428408075035252e-005	-5.059330e-001	-5.083985e-001
5.428465914412983e-005	-5.058964e-001	-5.083104e-001
5.428539191256257e-005	-5.058497e-001	-5.081988e-001
5.428577254481398e-005	-5.058252e-001	-5.081407e-001
5.428616975729911e-005	-5.057995e-001	-5.080801e-001
5.428655293819931e-005	-5.057746e-001	-5.080216e-001
5.428691587776313e-005	-5.057508e-001	-5.079662e-001
5.428726685345955e-005	-5.057279e-001	-5.079128e-001
5.428765100498612e-005	-5.057028e-001	-5.078543e-001
5.428802520468512e-005	-5.056784e-001	-5.077975e-001
5.428851039764732e-005	-5.056469e-001	-5.077240e-001
5.428897738416622e-005	-5.056168e-001	-5.076536e-001
5.428951120786327e-005	-5.055826e-001	-5.075734e-001
5.429000527449809e-005	-5.055509e-001	-5.074993e-001
5.429057454170438e-005	-5.055144e-001	-5.074140e-001
5.429117186683471e-005	-5.054759e-001	-5.073247e-001
5.429200377174773e-005	-5.054219e-001	-5.072001e-001
5.429242809017534e-005	-5.053941e-001	-5.071366e-001
5.429278193865711e-005	-5.053707e-001	-5.070835e-001
5.429315195490045e-005	-5.053462e-001	-5.070281e-001
5.429353480180740e-005	-5.053208e-001	-5.069708e-001
5.429395500805220e-005	-5.052930e-001	-5.069079e-001
5.429435686362880e-005	-5.052665e-001	-5.068480e-001
5.429497220069829e-005	-5.052260e-001	-5.067565e-001
5.429549362855404e-005	-5.051919e-001	-5.066793e-001
5.429600792610650e-005	-5.051583e-001	-5.066034e-001
5.429655004183381e-005	-5.051230e-001	-5.065235e-001
5.429711824405173e-005	-5.050859e-001	-5.064399e-001
5.429778401081636e-005	-5.050423e-001	-5.063420e-001
5.429845648373399e-005	-5.049978e-001	-5.062431e-001
5.429925862995844e-005	-5.049442e-001	-5.061249e-001
5.429965247275015e-005	-5.049177e-001	-5.060669e-001
5.430006480764554e-005	-5.048900e-001	-5.060062e-001
5.430050125899977e-005	-5.048607e-001	-5.059422e-001
5.430097674187853e-005	-5.048288e-001	-5.058725e-001
5.430142872947519e-005	-5.047987e-001	-5.058065e-001
5.430247024235807e-005	-5.047296e-001	-5.056551e-001
5.430299477971953e-005	-5.046949e-001	-5.055791e-001
5.430362065696193e-005	-5.046533e-001	-5.054886e-001
5.430429082538268e-005	-5.046086e-001	-5.053916e-001
5.430478552229112e-005	-5.045753e-001	-5.053200e-001
5.430561027282288e-005	-5.045194e-001	-5.052005e-001
5.430603042729659e-005	-5.044908e-001	-5.051396e-001
5.430651575202491e-005	-5.044577e-001	-5.050694e-001
5.430695473086430e-005	-5.044277e-001	-5.050060e-001
5.430751362132599e-005	-5.043898e-001	-5.049255e-001
5.430794962754670e-005	-5.043602e-001	-5.048630e-001
5.430842420209650e-005	-5.043282e-001	-5.047950e-001
5.430901082804918e-005	-5.042887e-001	-5.047112e-001
5.430956141050033e-005	-5.042517e-001	-5.046327e-001
5.431022469330402e-005	-5.042068e-001	-5.045382e-001
5.431098267048851e-005	-5.041552e-001	-5.044302e-001
5.431139380392830e-005	-5.041271e-001	-5.043716e-001
5.431181800296531e-005	-5.040978e-001	-5.043111e-001
5.431225608417550e-005	-5.040675e-001	-5.042486e-001
5.431270892147788e-005	-5.040362e-001	-5.041841e-001
5.431319627656819e-005	-5.040025e-001	-5.041147e-001
5.431371420696815e-005	-5.039666e-001	-5.040413e-001
5.431421349254284e-005	-5.039322e-001	-5.039706e-001
5.431524988442141e-005	-5.038612e-001	-5.038245e-001
5.431583609001589e-005	-5.038211e-001	-5.037422e-001
5.431646738250986e-005	-5.037777e-001	-5.036535e-001
5.431722548381729e-005	-5.037254e-001	-5.035471e-001
5.431767967335396e-005	-5.036938e-001	-5.034834e-001
5.431812180441142e-005	-5.036629e-001	-5.034212e-001
5.431857052841729e-005	-5.036314e-001	-5.033581e-001
5.431904089658532e-005	-5.035983e-001	-5.032921e-001
5.431955267130167e-005	-5.035623e-001	-5.032203e-001
5.432009198184928e-005	-5.035245e-001	-5.031449e-001
5.432062185710754e-005	-5.034873e-001	-5.030710e-001
5.432112665197317e-005	-5.034522e-001	-5.030007e-001
5.432168493960457e-005	-5.034133e-001	-5.029233e-001
5.432229178305853e-005	-5.033711e-001	-5.028392e-001
5.432294313179736e-005	-5.033255e-001	-5.027490e-001
5.432374809892504e-005	-5.032690e-001	-5.026376e-001
5.432418370060130e-005	-5.032381e-001	-5.025772e-001
5.432463477144517e-005	-5.032060e-001	-5.025148e-001
5.432510790524814e-005	-5.031723e-001	-5.024492e-001
5.432566853990836e-005	-5.031322e-001	-5.023717e-001
5.432617748472868e-005	-5.030959e-001	-5.023013e-001
5.432685671645510e-005	-5.030475e-001	-5.022078e-001
5.432732024590950e-005	-5.030146e-001	-5.021440e-001
5.432782883619050e-005	-5.029785e-001	-5.020744e-001
5.432847941369903e-005	-5.029324e-001	-5.019853e-001
5.432909117917065e-005	-5.028890e-001	-5.019017e-001
5.432987005193207e-005	-5.028334e-001	-5.017954e-001
5.433050232917999e-005	-5.027881e-001	-5.017090e-001
5.433096365817930e-005	-5.027547e-001	-5.016459e-001
5.433142144637207e-005	-5.027216e-001	-5.015833e-001
5.433193868331979e-005	-5.026841e-001	-5.015126e-001
5.433249361755377e-005	-5.026438e-001	-5.014369e-001
5.433314055302424e-005	-5.025969e-001	-5.013489e-001
5.433364564104773e-005	-5.025604e-001	-5.012804e-001
5.433417005403646e-005	-5.025225e-001	-5.012094e-001
5.433478282782997e-005	-5.024784e-001	-5.011265e-001
5.433542868135341e-005	-5.024317e-001	-5.010394e-001
5.433617663463952e-005	-5.023775e-001	-5.009385e-001
5.433692509142912e-005	-5.023229e-001	-5.008375e-001
5.433742474940731e-005	-5.022861e-001	-5.007700e-001
5.433789741352349e-005	-5.022513e-001	-5.007062e-001
5.433844136199309e-005	-5.022112e-001	-5.006328e-001
5.433901901157751e-005	-5.021686e-001	-5.005550e-001
5.433975007384378e-005	-5.021147e-001	-5.004568e-001
5.434024319484615e-005	-5.020785e-001	-5.003907e-001
5.434078039607410e-005	-5.020390e-001	-5.003189e-001
5.434147505128939e-005	-5.019881e-001	-5.002262e-001
5.434213128351073e-005	-5.019398e-001	-5.001387e-001
5.434300525413230e-005	-5.018751e-001	-5.000221e-001
5.434348286435797e-005	-5.018395e-001	-4.999584e-001
5.434397618842707e-005	-5.018027e-001	-4.998926e-001
5.434450964763096e-005	-5.017627e-001	-4.998214e-001
5.434512625485111e-005	-5.017164e-001	-4.997392e-001
5.434574229666242e-005	-5.016702e-001	-4.996572e-001
5.434645791990364e-005	-5.016165e-001	-4.995623e-001
5.434705616828503e-005	-5.015718e-001	-4.994831e-001
5.434768721131883e-005	-5.015247e-001	-4.993998e-001
5.434838286472177e-005	-5.014727e-001	-4.993080e-001
5.434916091976577e-005	-5.014141e-001	-4.992054e-001
5.434981455770815e-005	-5.013647e-001	-4.991191e-001
5.435031190503120e-005	-5.013269e-001	-4.990535e-001
5.435082815224979e-005	-5.012875e-001	-4.989854e-001
5.435148406231563e-005	-5.012375e-001	-4.988988e-001
5.435209882052872e-005	-5.011905e-001	-4.988179e-001
5.435296877032494e-005	-5.011242e-001	-4.987037e-001
5.435362585431633e-005	-5.010742e-001	-4.986177e-001
5.435428112258306e-005	-5.010243e-001	-4.985321e-001
5.435500721901604e-005	-5.009689e-001	-4.984372e-001
5.435583681866890e-005	-5.009053e-001	-4.983289e-001
5.435638042042973e-005	-5.008634e-001	-4.982579e-001
5.435689526930507e-005	-5.008236e-001	-4.981906e-001
